"13";"octobre  ";"2005";"lci-monde-2005-10-13.html                         ";"une                     ";"0,,3253803-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-11.html                         ";"voiraussi               ";"0,,3231051-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-11.html                         ";"voiraussi               ";"news/economie/0,,3231118-vu5wx0leiduy,00.html',700,600,52);">              "
"10";"juillet  ";"2005";"lci-monde-2005-07-11.html                         ";"rappel                  ";"0,,3230987-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-12.html                         ";"rappel                  ";"0,,3231051-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-12.html                         ";"rappel                  ";"0,,3230987-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-13.html                         ";"rappel                  ";"0,,3230913-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-13.html                         ";"rappel                  ";"0,,3231051-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-14.html                         ";"rappel                  ";"0,,3230913-vu5wx0leiduy,00.html                                            "
"10";"juillet  ";"2005";"lci-monde-2005-07-16.html                         ";"voiraussi               ";"0,,3231039-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"une                     ";"0,,3269948-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"focus                   ";"0,,3269837-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3270039-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-08.html                         ";"grostitre               ";"0,,3269966-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"grostitre               ";"0,,3270379-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"grostitre               ";"0,,3270039-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"grostitre               ";"0,,3270376-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"grostitre               ";"0,,3270228-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-11.html                         ";"rappel                  ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270379-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270039-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270376-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270228-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-12.html                         ";"rappel                  ";"0,,3270106-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-13.html                         ";"rappel                  ";"0,,3270379-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-13.html                         ";"rappel                  ";"0,,3270039-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-13.html                         ";"rappel                  ";"0,,3270376-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-13.html                         ";"rappel                  ";"0,,3270228-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-14.html                         ";"voiraussi               ";"0,,3270228-vu5wx0leiduy,00.html                                            "
"08";"décembre ";"2005";"lci-monde-2005-12-14.html                         ";"voiraussi               ";"0,,3270379-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"une                     ";"0,,3219738-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"focus                   ";"0,,3220020-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"grostitre               ";"0,,3219890-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"grostitre               ";"0,,3219908-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"grostitre               ";"0,,3219742-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-18.html                         ";"grostitre               ";"0,,3219546-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-20.html                         ";"rappel                  ";"0,,3219738-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-21.html                         ";"rappel                  ";"0,,3220020-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-21.html                         ";"rappel                  ";"0,,3219738-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-22.html                         ";"rappel                  ";"0,,3220127-vu5wx0leiduy,00.html                                            "
"18";"mai      ";"2005";"lci-monde-2005-05-23.html                         ";"rappel                  ";"0,,3220127-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"une                     ";"0,,3221997-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"focus                   ";"0,,3221868-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"grostitre               ";"0,,3222181-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"grostitre               ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"grostitre               ";"0,,3221990-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-28.html                         ";"grostitre               ";"0,,3221881-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-30.html                         ";"rappel                  ";"0,,3222292-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-30.html                         ";"rappel                  ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-31.html                         ";"rappel                  ";"0,,3222292-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-05-31.html                         ";"rappel                  ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-06-03.html                         ";"voiraussi               ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-06-04.html                         ";"voiraussi               ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"28";"mai      ";"2005";"lci-monde-2005-06-09.html                         ";"voiraussi               ";"0,,3222211-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-02-27.html                         ";"voiraussi               ";"news/economie/0,,3204798-vu5wx0leiduy,00.html',700,600,52);">              "
"26";"février  ";"2005";"lci-monde-2005-02-27.html                         ";"rappel                  ";"0,,3204731-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-02-28.html                         ";"rappel                  ";"0,,3204661-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-02-28.html                         ";"rappel                  ";"0,,3204733-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-02-28.html                         ";"rappel                  ";"0,,3204664-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-03-01.html                         ";"rappel                  ";"0,,3204661-vu5wx0leiduy,00.html                                            "
"26";"février  ";"2005";"lci-monde-2005-03-01.html                         ";"rappel                  ";"0,,3204733-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-11.html                         ";"une                     ";"0,,3206908-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-11.html                         ";"focus                   ";"0,,3207016-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-11.html                         ";"grostitre               ";"0,,3207099-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-11.html                         ";"grostitre               ";"0,,3207005-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-14.html                         ";"rappel                  ";"0,,3207099-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-14.html                         ";"rappel                  ";"0,,3207197-vu5wx0leiduy,00.html                                            "
"11";"mars     ";"2005";"lci-monde-2005-03-14.html                         ";"rappel                  ";"0,,3207124-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-11-29.html                         ";"une                     ";"0,,3267138-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-11-29.html                         ";"focus                   ";"0,,3266271-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-01.html                         ";"voiraussi               ";"0,,3267458-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-01.html                         ";"grostitre               ";"0,,3267458-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-01.html                         ";"grostitre               ";"0,,3267318-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-01.html                         ";"grostitre               ";"0,,3267138-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-02.html                         ";"rappel                  ";"0,,3267458-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-02.html                         ";"rappel                  ";"0,,3267138-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-02.html                         ";"rappel                  ";"0,,3267318-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-03.html                         ";"rappel                  ";"0,,3267458-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-03.html                         ";"rappel                  ";"0,,3267138-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-03.html                         ";"rappel                  ";"0,,3267318-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-04.html                         ";"rappel                  ";"0,,3267458-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-04.html                         ";"rappel                  ";"0,,3267138-vu5wx0leiduy,00.html                                            "
"29";"novembre ";"2005";"lci-monde-2005-12-04.html                         ";"rappel                  ";"0,,3267318-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-08.html                         ";"une                     ";"0,,3261202-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-08.html                         ";"focus                   ";"0,,3261023-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-09.html                         ";"grostitre               ";"0,,3261397-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-09.html                         ";"grostitre               ";"0,,3261023-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-09.html                         ";"grostitre               ";"0,,3261202-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-10.html                         ";"grostitre               ";"0,,3261397-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-10.html                         ";"grostitre               ";"0,,3261023-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-10.html                         ";"grostitre               ";"0,,3261202-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-11.html                         ";"rappel                  ";"0,,3261397-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-11.html                         ";"rappel                  ";"0,,3261202-vu5wx0leiduy,00.html                                            "
"08";"novembre ";"2005";"lci-monde-2005-11-13.html                         ";"rappel                  ";"0,,3261397-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"une                     ";"0,,3233440-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"voiraussi               ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"voiraussi               ";"news/france/0,,3233454-vu5wx0leiduy,00.html',700,600,52);">                "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"voiraussi               ";"news/france/0,,3233457-vu5wx0leiduy,00.html',700,600,52);">                "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"voiraussi               ";"news/france/0,,3233463-vu5wx0leiduy,00.html',700,600,52);">                "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"focus                   ";"0,,3233352-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233495-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233443-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-23.html                         ";"grostitre               ";"0,,3233253-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"news/newsthemes/monde/0,,3233513-vu5wx0leiduy,00.html',740,580,52);">      "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"voiraussi               ";"news/newsthemes/monde/0,,3233564-vu5wx0leiduy,00.html',740,580,52);">      "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233495-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233443-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-24.html                         ";"grostitre               ";"0,,3233253-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"voiraussi               ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"grostitre               ";"0,,3233495-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"grostitre               ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"grostitre               ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"rappel                  ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"rappel                  ";"0,,3233443-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-25.html                         ";"rappel                  ";"0,,3233253-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"grostitre               ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"grostitre               ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"grostitre               ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"rappel                  ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"rappel                  ";"0,,3233443-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-26.html                         ";"rappel                  ";"0,,3233253-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-27.html                         ";"rappel                  ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-27.html                         ";"rappel                  ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-27.html                         ";"rappel                  ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-27.html                         ";"rappel                  ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-28.html                         ";"rappel                  ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-28.html                         ";"rappel                  ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-28.html                         ";"rappel                  ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-28.html                         ";"rappel                  ";"0,,3233448-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-29.html                         ";"rappel                  ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-29.html                         ";"rappel                  ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-29.html                         ";"rappel                  ";"0,,3233586-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-30.html                         ";"rappel                  ";"0,,3233585-vu5wx0leiduy,00.html                                            "
"23";"juillet  ";"2005";"lci-monde-2005-07-30.html                         ";"rappel                  ";"0,,3233506-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"une                     ";"0,,3229641-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"focus                   ";"0,,3229524-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229642-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229535-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229525-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229089-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229305-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3228865-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229205-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229206-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3229000-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3228986-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3228631-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3228519-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-03.html                         ";"grostitre               ";"0,,3227978-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-05.html                         ";"voiraussi               ";"0,,3229535-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-05.html                         ";"rappel                  ";"0,,3229604-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-05.html                         ";"rappel                  ";"0,,3229535-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-06.html                         ";"rappel                  ";"0,,3229641-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-06.html                         ";"rappel                  ";"0,,3229604-vu5wx0leiduy,00.html                                            "
"03";"juillet  ";"2005";"lci-monde-2005-07-06.html                         ";"rappel                  ";"0,,3229535-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-02.html                         ";"une                     ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-02.html                         ";"voiraussi               ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-02.html                         ";"voiraussi               ";"news/monde/0,,3241113-vu5wx0leiduy,00.html',700,600,52);">                 "
"02";"septembre";"2005";"lci-monde-2005-09-02.html                         ";"voiraussi               ";"news/monde/0,,3241116-vu5wx0leiduy,00.html',700,600,52);">                 "
"02";"septembre";"2005";"lci-monde-2005-09-02.html                         ";"focus                   ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"voiraussi               ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"voiraussi               ";"0,,3241194-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"voiraussi               ";"0,,3241227-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"voiraussi               ";"news/monde/0,,3241236-vu5wx0leiduy,00.html',700,600,52);">                 "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"voiraussi               ";"news/monde/0,,3241248-vu5wx0leiduy,00.html',700,600,52);">                 "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"grostitre               ";"0,,3241194-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"grostitre               ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"grostitre               ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"grostitre               ";"0,,3241227-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-03.html                         ";"grostitre               ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"voiraussi               ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"voiraussi               ";"news/monde/0,,3241248-vu5wx0leiduy,00.html',700,600,52);">                 "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241220-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241194-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241227-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-04.html                         ";"grostitre               ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-05.html                         ";"grostitre               ";"0,,3241220-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-05.html                         ";"grostitre               ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-05.html                         ";"grostitre               ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-05.html                         ";"grostitre               ";"0,,3241227-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-05.html                         ";"grostitre               ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-06.html                         ";"grostitre               ";"0,,3241220-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-06.html                         ";"rappel                  ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-06.html                         ";"rappel                  ";"0,,3241071-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-06.html                         ";"rappel                  ";"0,,3241227-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-06.html                         ";"rappel                  ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-07.html                         ";"rappel                  ";"0,,3241220-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-07.html                         ";"rappel                  ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-08.html                         ";"rappel                  ";"0,,3241220-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-09-08.html                         ";"rappel                  ";"0,,3241079-vu5wx0leiduy,00.html                                            "
"02";"septembre";"2005";"lci-monde-2005-11-03.html                         ";"voiraussi               ";"0,,3241069-vu5wx0leiduy,00.html                                            "
"10";"février  ";"2006";"lci-monde-2006-02-10.html                         ";"une                     ";"0,,3283459-vu5wx0leiduy,00.html                                            "
"10";"février  ";"2006";"lci-monde-2006-02-10.html                         ";"focus                   ";"0,,3283286-vu5wx0leiduy,00.html                                            "
"10";"février  ";"2006";"lci-monde-2006-02-10.html                         ";"grostitre               ";"0,,3283585-vu5wx0leiduy,00.html                                            "
"10";"février  ";"2006";"lci-monde-2006-02-12.html                         ";"rappel                  ";"0,,3283701-vu5wx0leiduy,00.html                                            "
